週,平休日フラグ,時間帯,end_day,start_day,居住都道府県,市区町村,都道府県,population_inflow
202101_W1,全日,day,20210110,20210104,09:栃木県,20482:松川村,20:長野県,1
202101_W1,全日,day,20210110,20210104,46:鹿児島県,20481:池田町,20:長野県,0
202101_W1,全日,day,20210110,20210104,36:徳島県,20481:池田町,20:長野県,108
202101_W1,全日,day,20210110,20210104,33:岡山県,20481:池田町,20:長野県,0
202101_W1,全日,day,20210110,20210104,29:奈良県,20481:池田町,20:長野県,0
202101_W1,全日,day,20210110,20210104,28:兵庫県,20481:池田町,20:長野県,14
202101_W1,全日,day,20210110,20210104,27:大阪府,20481:池田町,20:長野県,1
202101_W1,全日,day,20210110,20210104,26:京都府,20481:池田町,20:長野県,0
202101_W1,全日,day,20210110,20210104,25:滋賀県,20481:池田町,20:長野県,13
202101_W1,全日,day,20210110,20210104,24:三重県,20481:池田町,20:長野県,0
202101_W1,全日,day,20210110,20210104,23:愛知県,20481:池田町,20:長野県,2
202101_W1,全日,day,20210110,20210104,22:静岡県,20481:池田町,20:長野県,1
202101_W1,全日,day,20210110,20210104,21:岐阜県,20481:池田町,20:長野県,8
202101_W1,全日,day,20210110,20210104,20:長野県,20481:池田町,20:長野県,8874
202101_W1,全日,day,20210110,20210104,19:山梨県,20481:池田町,20:長野県,0
202101_W1,全日,day,20210110,20210104,15:新潟県,20481:池田町,20:長野県,1
